Observatory;Data_year;agglomeration;Zone_complementaire;Type_habitat;epoque_construction_homogene;anciennete_locataire_homogene;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B2900;2022;Agglomération de Brest;;Appartement;1. Avant 1946;;Appart 2P;6,8;8,0;9,3;12,7;13,1;9,3;328;360;400;425;480;398;43;224;871;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;1. Avant 1946;;Appart 3P;6,7;7,0;8,4;9,8;11,5;8,7;400;426;481;600;630;508;58;102;431;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;1. Avant 1946;;Appart 4P+;;;;;;;;;;;;;;45;;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;1. Avant 1946;1. Moins de 1 an;;8,3;9,5;11,1;13,0;19,8;10,9;300;336;400;480;620;429;39;209;;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;1. Avant 1946;2. 1 an et plus;;6,3;7,1;8,1;11,3;13,3;8,1;300;342;400;520;569;432;53;368;;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;2. Entre 1946-1970;;;6,6;7,3;8,4;9,6;11,4;8,2;350;410;472;550;660;500;61;2075;8428;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;2. Entre 1946-1970;;Appart 1P;9,1;10,6;12,4;14,3;17,4;12,3;280;320;340;395;428;348;28;300;993;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;2. Entre 1946-1970;;Appart 2P;7,8;8,5;9,3;10,5;11,8;9,4;320;380;430;470;500;424;45;594;2723;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;2. Entre 1946-1970;;Appart 3P;6,6;7,2;8,0;9,1;9,9;8,0;418;460;500;580;675;521;65;727;2853;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;2. Entre 1946-1970;;Appart 4P+;5,9;6,6;7,2;7,9;8,7;7,2;420;482;560;650;866;619;85;454;1859;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;2. Entre 1946-1970;1. Moins de 1 an;;7,1;7,9;9,2;10,6;12,2;9,0;340;420;490;582;680;507;56;671;;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;2. Entre 1946-1970;2. 1 an et plus;;6,3;7,0;7,9;9,2;10,5;7,9;352;408;466;540;628;495;63;1404;;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;3. Entre 1971-1990;;;6,3;7,1;8,0;9,3;11,8;7,9;340;400;461;539;595;470;59;714;6942;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;3. Entre 1971-1990;;Appart 1P;9,2;10,8;11,8;15,0;15,7;12,0;300;325;340;370;425;352;29;161;1161;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;3. Entre 1971-1990;;Appart 2P;7,5;8,1;8,9;9,3;10,8;8,9;370;400;420;450;480;422;47;235;2384;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;3. Entre 1971-1990;;Appart 3P;6,3;6,8;7,4;7,9;8,5;7,3;427;467;499;540;620;503;69;155;1857;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;3. Entre 1971-1990;;Appart 4P+;5,8;6,2;7,0;7,3;7,9;6,8;483;510;563;595;680;576;84;163;1541;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;3. Entre 1971-1990;1. Moins de 1 an;;7,1;7,5;8,6;10,8;11,8;8,4;350;400;460;550;620;473;56;198;;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;3. Entre 1971-1990;2. 1 an et plus;;6,1;6,9;7,8;9,0;12,8;7,7;339;405;462;528;595;469;61;516;;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;4. Entre 1991-2005;;;7,8;8,8;10,5;13,4;18,1;10,0;300;325;416;513;590;427;43;474;3520;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;4. Entre 1991-2005;;Appart 1P;11,7;12,4;14,0;18,1;19,4;14,1;280;300;325;350;350;321;23;230;965;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;4. Entre 1991-2005;;Appart 2P;8,8;9,8;10,2;11,4;13,7;10,3;342;342;420;460;490;416;40;154;1450;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;4. Entre 1991-2005;;Appart 3P;6,6;7,0;8,2;8,2;9,7;7,9;525;530;555;601;630;565;71;65;750;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;4. Entre 1991-2005;;Appart 4P+;;;;;;;;;;;;;;25;;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;4. Entre 1991-2005;1. Moins de 1 an;;9,2;11,4;13,0;18,1;19,4;12,2;300;325;330;385;550;377;31;166;;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;4. Entre 1991-2005;2. 1 an et plus;;7,0;8,2;9,8;11,4;13,7;9,2;306;342;439;530;623;454;49;308;;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;5. Après 2005;;;8,2;8,9;9,2;10,1;11,0;9,3;405;447;508;580;636;524;56;874;2711;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;5. Après 2005;;Appart 1P;9,8;10,5;11,7;11,9;13,3;11,3;299;331;370;370;428;360;32;74;232;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;5. Après 2005;;Appart 2P;8,2;9,1;10,0;10,6;11,2;9,7;391;410;450;475;500;444;46;447;1294;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;5. Après 2005;;Appart 3P;8,4;8,9;9,1;9,2;9,8;9,0;508;560;580;599;635;576;64;294;929;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;5. Après 2005;;Appart 4P+;7,6;8,2;8,8;10,0;10,0;8,9;611;682;770;770;800;732;82;59;256;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;5. Après 2005;1. Moins de 1 an;;8,4;8,9;9,2;10,0;11,0;9,3;420;469;580;620;635;556;59;274;;Estimation directe
B2900;2022;Agglomération de Brest;;Appartement;5. Après 2005;2. 1 an et plus;;8,2;8,9;9,2;10,1;11,0;9,3;387;440;490;572;642;508;55;600;;Estimation directe
B3000;2022;Agglomération de Nîmes;;;;;;7,4;8,5;9,8;11,3;13,1;9,4;393;470;571;720;900;612;65;8038;35287;Estimation directe
B3000;2022;Agglomération de Nîmes;;;;;Maison 1-3P;7,1;8,0;10,0;11,7;13,5;9,5;490;550;620;720;808;645;68;253;3024;Estimation directe
B3000;2022;Agglomération de Nîmes;;;;;Ensemble 4P+;6,7;7,7;8,8;9,6;10,7;8,6;570;680;813;930;1050;823;96;1322;9934;Estimation directe
B3000;2022;Agglomération de Nîmes;;;;;Maison 4P+;7,2;8,2;9,3;10,0;11,1;9,0;704;790;900;1000;1101;902;101;486;5450;Estimation directe
B3000;2022;Agglomération de Nîmes;;;;;Appart 1P;10,0;11,8;13,3;15,1;16,4;13,0;296;326;360;420;458;372;29;1102;3278;Estimation directe
B3000;2022;Agglomération de Nîmes;;;;;Appart 2P;8,6;9,6;10,8;12,0;13,3;10,6;385;420;475;520;570;475;45;3138;10024;Estimation directe
B3000;2022;Agglomération de Nîmes;;;;;Appart 3P;7,5;8,4;9,4;10,5;11,3;9,3;480;536;600;658;725;600;65;2223;9027;Estimation directe
B3000;2022;Agglomération de Nîmes;;;;;Appart 4P+;6,2;7,1;8,2;9,2;10,1;8,1;517;581;700;800;950;720;89;836;4484;Estimation directe
B3000;2022;Agglomération de Nîmes;;;;;Ensemble 1P;10,0;11,8;13,3;15,1;16,4;13,0;296;325;360;420;458;371;29;1105;3384;Estimation directe
B3000;2022;Agglomération de Nîmes;;;;;Ensemble 2P;8,6;9,6;10,8;12,1;13,5;10,6;390;420;480;530;595;480;45;3195;10738;Estimation directe
B3000;2022;Agglomération de Nîmes;;;;;Ensemble 3P;7,4;8,4;9,4;10,5;11,4;9,3;488;540;608;681;750;614;66;2416;11230;Estimation directe
B3000;2022;Agglomération de Nîmes;;;;1. Moins de 1 an;;7,9;9,1;10,6;11,9;13,7;10,1;390;450;550;690;830;589;58;2547;;Estimation directe
B3000;2022;Agglomération de Nîmes;;;;1. Moins de 1 an;Ensemble 4P+;7,3;7,8;9,0;10,7;11,3;9,2;600;700;830;923;1130;846;92;344;;Estimation directe
B3000;2022;Agglomération de Nîmes;;;;1. Moins de 1 an;Ensemble 1P;10,1;12,5;13,7;15,2;16,2;13,1;300;335;383;425;500;387;30;426;;Estimation directe
B3000;2022;Agglomération de Nîmes;;;;1. Moins de 1 an;Ensemble 2P;8,9;9,9;11,1;12,5;13,7;11,0;393;430;480;540;595;484;44;1070;;Estimation directe
B3000;2022;Agglomération de Nîmes;;;;1. Moins de 1 an;Ensemble 3P;7,6;8,7;9,9;11,1;11,6;9,6;520;575;630;704;753;638;66;707;;Estimation directe
B3000;2022;Agglomération de Nîmes;;;;2. 1 an et plus;;7,2;8,3;9,5;10,9;12,6;9,2;395;475;580;745;909;621;67;5491;;Estimation directe
B3000;2022;Agglomération de Nîmes;;;;2. 1 an et plus;Ensemble 4P+;6,7;7,6;8,7;9,5;10,3;8,5;563;678;808;930;1050;818;96;978;;Estimation directe
B3000;2022;Agglomération de Nîmes;;;;2. 1 an et plus;Ensemble 1P;10,0;11,5;13,1;15,0;16,7;12,9;291;320;355;408;450;362;28;679;;Estimation directe
B3000;2022;Agglomération de Nîmes;;;;2. 1 an et plus;Ensemble 2P;8,5;9,4;10,5;11,8;13,3;10,4;385;420;479;528;584;478;46;2125;;Estimation directe
B3000;2022;Agglomération de Nîmes;;;;2. 1 an et plus;Ensemble 3P;7,3;8,2;9,3;10,3;11,3;9,1;480;534;600;667;742;603;66;1709;;Estimation directe
B3000;2022;Agglomération de Nîmes;;;1. Avant 1946;;;7,2;8,3;9,8;11,1;13,3;9,2;362;430;530;650;775;554;60;2771;7416;Estimation directe
B3000;2022;Agglomération de Nîmes;;;1. Avant 1946;;Ensemble 4P+;6,0;7,1;8,0;9,3;10,0;7,9;580;650;765;850;981;773;98;337;1713;Estimation directe
B3000;2022;Agglomération de Nîmes;;;1. Avant 1946;;Ensemble 1P;9,0;10,7;12,5;14,5;16,1;12,2;278;310;360;400;450;364;30;471;734;Estimation directe
B3000;2022;Agglomération de Nîmes;;;1. Avant 1946;;Ensemble 2P;8,2;9,3;10,4;12,0;13,8;10,3;370;408;458;510;600;466;45;1136;2648;Estimation directe
B3000;2022;Agglomération de Nîmes;;;1. Avant 1946;;Ensemble 3P;7,1;8,1;9,2;10,3;11,4;9,1;454;528;590;650;703;590;65;827;2322;Estimation directe
B3000;2022;Agglomération de Nîmes;;;1. Avant 1946;1. Moins de 1 an;;7,6;8,6;10,2;11,6;13,8;9,7;370;430;526;622;750;549;57;963;;Estimation directe
B3000;2022;Agglomération de Nîmes;;;1. Avant 1946;2. 1 an et plus;;7,0;8,1;9,6;10,8;12,9;9,0;360;426;530;650;775;557;62;1808;;Estimation directe
B3000;2022;Agglomération de Nîmes;;;2. Entre 1946-1970;;;7,1;8,1;9,1;10,6;12,2;9,0;400;458;545;645;808;576;64;1118;8084;Estimation directe
B3000;2022;Agglomération de Nîmes;;;2. Entre 1946-1970;;Ensemble 4P+;6,7;7,3;8,4;9,0;10,0;8,2;500;555;700;841;963;715;87;302;2386;Estimation directe
B3000;2022;Agglomération de Nîmes;;;2. Entre 1946-1970;;Ensemble 1P;9,7;12,0;13,9;15,0;16,5;13,4;330;342;403;420;450;390;29;89;633;Estimation directe
B3000;2022;Agglomération de Nîmes;;;2. Entre 1946-1970;;Ensemble 2P;8,4;9,2;10,1;11,8;12,6;10,2;372;406;450;485;550;453;44;279;2127;Estimation directe
B3000;2022;Agglomération de Nîmes;;;2. Entre 1946-1970;;Ensemble 3P;7,1;8,2;9,0;10,0;11,4;8,9;480;510;557;620;700;574;64;448;2939;Estimation directe
B3000;2022;Agglomération de Nîmes;;;2. Entre 1946-1970;1. Moins de 1 an;;7,5;8,5;9,5;11,7;12,6;9,5;395;450;550;645;720;566;59;322;;Estimation directe
B3000;2022;Agglomération de Nîmes;;;2. Entre 1946-1970;2. 1 an et plus;;7,1;7,9;8,9;10,2;12,0;8,8;400;470;540;641;824;579;65;796;;Estimation directe
B3000;2022;Agglomération de Nîmes;;;3. Entre 1971-1990;;;6,9;8,4;9,8;11,4;13,6;9,3;374;447;550;700;889;598;64;1122;7854;Estimation directe
B3000;2022;Agglomération de Nîmes;;;3. Entre 1971-1990;;Ensemble 4P+;6,2;6,9;8,4;9,5;10,7;8,3;550;581;729;941;1128;779;93;245;2382;Estimation directe
B3000;2022;Agglomération de Nîmes;;;3. Entre 1971-1990;;Ensemble 1P;11,4;13,0;14,3;15,4;16,7;13,8;310;334;350;400;420;364;26;254;1096;Estimation directe
B3000;2022;Agglomération de Nîmes;;;3. Entre 1971-1990;;Ensemble 2P;8,5;9,4;10,8;11,9;12,5;10,5;400;419;465;518;613;481;46;385;2167;Estimation directe
B3000;2022;Agglomération de Nîmes;;;3. Entre 1971-1990;;Ensemble 3P;7,3;8,4;9,5;10,6;11,3;9,2;504;550;616;714;767;625;68;238;2209;Estimation directe
B3000;2022;Agglomération de Nîmes;;;3. Entre 1971-1990;1. Moins de 1 an;;8,4;9,1;10,8;12,4;14,7;10,4;370;440;540;690;788;582;56;296;;Estimation directe
B3000;2022;Agglomération de Nîmes;;;3. Entre 1971-1990;2. 1 an et plus;;6,7;7,8;9,4;11,1;12,9;9,0;379;450;560;700;915;604;67;826;;Estimation directe
B3000;2022;Agglomération de Nîmes;;;4. Entre 1991-2005;;;8,1;9,2;9,8;11,2;13,4;9,8;443;528;700;885;1050;712;73;1220;6394;Estimation directe
B3000;2022;Agglomération de Nîmes;;;4. Entre 1991-2005;;Ensemble 4P+;8,0;8,9;9,5;10,0;10,7;9,3;707;808;900;1050;1050;921;99;214;1909;Estimation directe
B3000;2022;Agglomération de Nîmes;;;4. Entre 1991-2005;;Ensemble 1P;12,0;13,1;15,2;15,9;17,3;14,1;320;329;418;460;473;401;28;143;633;Estimation directe
B3000;2022;Agglomération de Nîmes;;;4. Entre 1991-2005;;Ensemble 2P;9,4;10,1;11,2;12,8;13,5;11,2;406;463;508;540;556;498;44;521;1930;Estimation directe
B3000;2022;Agglomération de Nîmes;;;4. Entre 1991-2005;;Ensemble 3P;7,6;8,4;9,4;10,7;11,2;9,3;572;591;650;725;819;667;71;342;1922;Estimation directe
B3000;2022;Agglomération de Nîmes;;;4. Entre 1991-2005;1. Moins de 1 an;;8,6;9,5;11,0;12,8;13,8;10,4;400;487;591;785;880;634;61;353;;Estimation directe
B3000;2022;Agglomération de Nîmes;;;4. Entre 1991-2005;2. 1 an et plus;;8,1;9,0;9,5;10,7;12,5;9,6;460;540;720;900;1050;738;77;867;;Estimation directe
B3000;2022;Agglomération de Nîmes;;;5. Après 2005;;;8,2;9,2;10,3;11,4;12,5;9,9;454;524;650;798;900;678;69;1807;5538;Estimation directe
B3000;2022;Agglomération de Nîmes;;;5. Après 2005;;Ensemble 4P+;7,9;8,2;9,0;10,1;11,3;9,1;727;790;900;945;1100;888;98;224;1544;Estimation directe
B3000;2022;Agglomération de Nîmes;;;5. Après 2005;;Ensemble 1P;10,9;11,6;13,0;13,7;14,5;12,6;268;320;350;410;430;357;28;148;289;Estimation directe
B3000;2022;Agglomération de Nîmes;;;5. Après 2005;;Ensemble 2P;9,9;10,4;11,4;12,2;13,3;11,3;430;477;513;545;572;510;45;874;1867;Estimation directe
B3000;2022;Agglomération de Nîmes;;;5. Après 2005;;Ensemble 3P;8,5;9,4;10,2;11,2;12,3;10,1;561;621;670;720;770;666;66;561;1838;Estimation directe
B3000;2022;Agglomération de Nîmes;;;5. Après 2005;1. Moins de 1 an;;9,4;10,1;11,2;11,9;13,3;10,7;440;500;640;750;900;661;62;613;;Estimation directe
B3000;2022;Agglomération de Nîmes;;;5. Après 2005;2. 1 an et plus;;8,1;8,5;10,0;11,4;12,5;9,6;461;528;650;812;917;684;71;1194;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;;;;7,2;8,2;9,4;10,4;11,9;9,1;575;690;824;930;1050;823;90;739;8473;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;;;Maison 1-3P;7,1;8,0;10,0;11,7;13,5;9,5;490;550;620;720;808;645;68;253;3024;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;;;Maison 4P+;7,2;8,2;9,3;10,0;11,1;9,0;704;790;900;1000;1101;902;101;486;5450;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;;1. Moins de 1 an;;7,5;8,8;10,3;11,3;12,6;9,8;556;650;780;900;1022;795;81;220;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;;1. Moins de 1 an;Maison 1-3P;7,1;8,5;10,3;12,4;13,0;9,8;540;595;680;720;800;662;68;92;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;;1. Moins de 1 an;Maison 4P+;7,7;9,0;10,3;11,3;12,1;9,9;751;830;900;984;1130;933;94;128;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;;2. 1 an et plus;;7,2;8,1;9,2;10,0;11,3;8,9;575;700;841;950;1050;831;93;519;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;;2. 1 an et plus;Maison 1-3P;6,3;7,6;10,0;11,3;13,9;9,4;490;540;600;706;808;635;68;161;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;;2. 1 an et plus;Maison 4P+;7,2;8,1;9,2;9,7;10,5;8,8;700;790;889;1000;1100;896;102;358;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;1. Avant 1946;;;6,2;7,2;8,6;10,0;11,3;8,3;490;600;680;850;1000;728;88;216;1548;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;1. Avant 1946;;Maison 1-3P;5,6;7,6;9,9;10,4;13,4;9,0;413;500;600;670;808;612;68;121;803;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;1. Avant 1946;;Maison 4P+;6,2;7,2;7,8;9,1;10,0;7,9;650;720;813;891;1150;845;107;95;745;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;1. Avant 1946;1. Moins de 1 an;;7,0;7,6;9,0;10,3;10,8;8,9;548;603;680;780;950;706;79;74;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;1. Avant 1946;2. 1 an et plus;;5,8;7,2;8,0;10,0;11,5;8,1;490;600;680;850;1000;735;90;142;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;2. Entre 1946-1970;;;7,1;8,3;8,8;10,0;11,8;9,0;540;605;770;889;950;765;85;84;1516;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;2. Entre 1946-1970;;Maison 1-3P;;;;;;;;;;;;;;29;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;2. Entre 1946-1970;;Maison 4P+;7,1;8,0;9,3;10,0;11,7;8,9;709;800;849;930;1016;871;98;55;839;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;22;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;2. Entre 1946-1970;2. 1 an et plus;;7,1;8,0;8,8;10,0;12,1;8,9;560;700;781;883;930;770;87;62;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;3. Entre 1971-1990;;;5,5;8,5;9,9;11,3;12,4;9,1;550;690;790;990;1128;828;91;117;1912;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;3. Entre 1971-1990;;Maison 1-3P;;;;;;;;;;;;;;30;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;3. Entre 1971-1990;;Maison 4P+;5,5;8,1;9,3;10,7;12,7;8,8;600;817;975;1117;1130;926;105;87;1355;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;30;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;3. Entre 1971-1990;2. 1 an et plus;;5,5;6,9;9,4;11,1;11,7;8,7;550;616;841;990;1128;829;96;87;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;4. Entre 1991-2005;;;7,6;8,8;9,5;10,0;10,8;9,3;700;780;885;1050;1050;884;95;173;1987;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;4. Entre 1991-2005;;Maison 1-3P;;;;;;;;;;;;;;33;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;4. Entre 1991-2005;;Maison 4P+;8,1;9,0;9,5;10,0;10,5;9,4;733;808;900;1050;1050;919;98;140;1401;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;4. Entre 1991-2005;1. Moins de 1 an;;;;;;;;;;;;;;;40;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;4. Entre 1991-2005;2. 1 an et plus;;8,0;8,8;9,5;9,7;10,5;9,3;700;780;898;1050;1050;899;97;133;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;5. Après 2005;;;8,2;8,3;9,6;10,8;12,0;9,6;650;770;881;900;1100;861;90;149;1510;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;5. Après 2005;;Maison 1-3P;;;;;;;;;;;;;;40;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;5. Après 2005;;Maison 4P+;8,1;8,2;9,2;10,3;11,3;9,3;790;826;900;950;1100;913;98;109;1109;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;5. Après 2005;1. Moins de 1 an;;9,8;10,3;11,0;11,3;12,4;10,7;720;745;900;900;995;861;80;54;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Maison;5. Après 2005;2. 1 an et plus;;8,1;8,2;9,2;10,3;12,0;9,3;650;790;881;939;1100;861;93;95;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;;;;7,5;8,6;10,0;11,5;13,3;9,6;374;440;524;630;729;545;57;7299;26813;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;;;Appart 1P;10,0;11,8;13,3;15,1;16,4;13,0;296;326;360;420;458;372;29;1102;3278;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;;;Appart 2P;8,6;9,6;10,8;12,0;13,3;10,6;385;420;475;520;570;475;45;3138;10024;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;;;Appart 3P;7,5;8,4;9,4;10,5;11,3;9,3;480;536;600;658;725;600;65;2223;9027;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;;;Appart 4P+;6,2;7,1;8,2;9,2;10,1;8,1;517;581;700;800;950;720;89;836;4484;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;;1. Moins de 1 an;;8,0;9,1;10,7;12,1;14,0;10,2;375;440;520;620;720;540;53;2327;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;;1. Moins de 1 an;Appart 1P;10,1;12,5;13,7;15,2;16,2;13,1;300;335;383;430;500;387;30;424;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;;1. Moins de 1 an;Appart 2P;8,9;9,8;11,0;12,4;13,5;10,9;391;430;480;520;590;480;44;1042;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;;1. Moins de 1 an;Appart 3P;7,9;8,9;9,8;11,2;11,6;9,7;505;550;615;683;730;620;64;645;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;;1. Moins de 1 an;Appart 4P+;6,9;7,6;8,2;8,9;10,5;8,3;550;622;700;819;995;752;90;216;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;;2. 1 an et plus;;7,3;8,5;9,8;11,2;13,0;9,4;373;444;530;630;740;547;58;4972;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;;2. 1 an et plus;Appart 1P;10,0;11,5;13,1;15,0;16,7;12,9;290;320;355;409;450;362;28;678;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;;2. 1 an et plus;Appart 2P;8,5;9,4;10,6;11,8;13,1;10,5;381;417;473;520;565;471;45;2096;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;;2. 1 an et plus;Appart 3P;7,3;8,3;9,3;10,3;11,1;9,1;475;529;597;650;720;591;65;1578;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;;2. 1 an et plus;Appart 4P+;6,1;7,1;8,2;9,2;10,0;8,0;500;570;696;800;950;712;89;620;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;1. Avant 1946;;;7,5;8,6;10,0;11,3;13,4;9,5;355;415;500;603;700;519;55;2555;5868;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;1. Avant 1946;;Appart 1P;9,0;10,7;12,5;14,5;16,1;12,2;278;310;360;400;450;364;30;468;706;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;1. Avant 1946;;Appart 2P;8,2;9,3;10,4;12,0;13,9;10,5;370;405;450;500;593;462;44;1105;2424;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;1. Avant 1946;;Appart 3P;7,3;8,3;9,2;10,3;11,2;9,1;450;520;580;640;688;575;63;740;1771;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;1. Avant 1946;;Appart 4P+;5,7;7,1;8,1;9,4;10,3;7,9;517;627;700;775;858;716;91;242;968;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;1. Avant 1946;1. Moins de 1 an;;7,8;8,8;10,4;11,9;14,3;9,9;370;425;501;600;700;525;53;889;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;1. Avant 1946;2. 1 an et plus;;7,3;8,5;9,8;10,9;13,0;9,3;350;406;500;610;700;516;55;1666;;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;2. Entre 1946-1970;;;7,1;8,0;9,1;10,7;12,4;9,0;390;450;520;600;720;546;61;1034;6568;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;2. Entre 1946-1970;;Appart 1P;9,7;12,0;13,9;15,0;16,5;13,4;330;342;403;420;450;390;29;89;599;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;2. Entre 1946-1970;;Appart 2P;8,4;9,1;10,1;11,8;12,4;10,2;380;406;450;482;550;452;44;274;1968;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;2. Entre 1946-1970;;Appart 3P;7,1;8,2;9,1;10,0;11,4;8,9;467;500;550;610;683;563;63;424;2455;Estimation directe
B3000;2022;Agglomération de Nîmes;;Appartement;2. Entre 1946-1970;;Appart 4P+;6,5;7,3;8,0;8,7;9,3;8,0;500;527;607;731;950;664;83;247;1546;Estimation directe
